regimen_id,regimen_name,source_component_count,projected_component_count,projected_components_json,excluded_components_json,added_lexical_components_json,explicit_missing_curated_components_json,benchmark_eligible,reason
753,cyclophosphamide and doxorubicin (ac) and bevacizumab,2,0,[],"[""Bevacizumab"",""Cyclophosphamide""]",[],"[""Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
754,cyclophosphamide and epirubicin (ec) and bevacizumab,3,3,"[""Bevacizumab"",""Cyclophosphamide"",""Epirubicin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
755,cyclophosphamide and etoposide,2,2,"[""Cyclophosphamide"",""Etoposide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
756,cyclophosphamide and g-csf,3,0,[],"[""Cyclophosphamide"",""Filgrastim"",""lenograstim""]",[],[],false,fewer_than_two_direct_lexical_components
757,cyclophosphamide and lomustine,2,2,"[""Cyclophosphamide"",""Lomustine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
758,cyclophosphamide and methotrexate (cm),2,2,"[""Cyclophosphamide"",""Methotrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
759,cyclophosphamide and non-pegylated liposomal doxorubicin (mc),2,0,[],"[""Cyclophosphamide"",""mitoxantrone""]",[],"[""Pegylated Liposomal Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
760,cyclophosphamide and prednisolone,1,0,[],"[""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
761,cyclophosphamide and tbi,1,0,[],"[""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
762,cyclophosphamide and topotecan,2,2,"[""Cyclophosphamide"",""Topotecan""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
763,cyclophosphamide and vincristine,2,2,"[""Cyclophosphamide"",""Vincristine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
764,cyclophosphamide monotherapy,1,0,[],"[""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
765,"cyclophosphamide, cytarabine, mercaptopurine",2,0,[],"[""Cyclophosphamide"",""Mercaptopurine""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
766,"cyclophosphamide, cytarabine, mercaptopurine, nelarabine, pegaspargase, vincristine",5,0,[],"[""Cyclophosphamide"",""Mercaptopurine"",""nelarabine"",""pegaspargase"",""Vincristine""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
767,"cyclophosphamide, cytarabine, mercaptopurine, pegaspargase, vincristine",4,0,[],"[""Cyclophosphamide"",""Mercaptopurine"",""pegaspargase"",""Vincristine""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
768,"cyclophosphamide, cytarabine, pegaspargase, thioguanine, vincristine, dexamethasone",4,0,[],"[""Cyclophosphamide"",""pegaspargase"",""Thioguanine"",""Vincristine""]",[],"[""Cytarabine"",""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
769,"cyclophosphamide, daunorubicin, l-asparaginase, vincristine, prednisone",3,0,[],"[""Asparaginase"",""Cyclophosphamide"",""Vincristine""]",[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
770,"cyclophosphamide, daunorubicin, l-asparaginase, vincristine, prednisone, rituximab",4,0,[],"[""Asparaginase"",""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
771,"cyclophosphamide, daunorubicin, vincristine, prednisolone",2,0,[],"[""Cyclophosphamide"",""Vincristine""]",[],"[""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
772,"cyclophosphamide, daunorubicin, vincristine, prednisone",2,0,[],"[""Cyclophosphamide"",""Vincristine""]",[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
773,"cyclophosphamide, etoposide, fludarabine",3,3,"[""Cyclophosphamide"",""Etoposide"",""fludarabine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
774,"cyclophosphamide, etoposide, methotrexate",3,3,"[""Cyclophosphamide"",""Etoposide"",""Methotrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
775,"cyclophosphamide, etoposide, tbi",2,2,"[""Cyclophosphamide"",""Etoposide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
776,"cyclophosphamide, fludarabine, thiotepa",3,3,"[""Cyclophosphamide"",""fludarabine"",""thiotepa""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
777,"cyclophosphamide, idarubicin, vincristine, prednisone",3,0,[],"[""Cyclophosphamide"",""Idarubicin"",""Vincristine""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
778,"cyclophosphamide, lomustine, methotrexate",3,3,"[""Cyclophosphamide"",""Lomustine"",""Methotrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
779,"cyclophosphamide, lomustine, procarbazine",3,3,"[""Cyclophosphamide"",""Lomustine"",""Procarbazine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
780,"cyclophosphamide, methotrexate, rt",2,2,"[""Cyclophosphamide"",""Methotrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
781,"cyclophosphamide, prednisone, diethylstilbestrol",4,0,[],"[""Carfilzomib"",""Cyclophosphamide"",""diethylstilbestrol"",""Pomalidomide""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
782,cyclosporine and mycophenolate mofetil,2,2,"[""cyclosporine"",""mycophenolate mofetil""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
783,cyclosporine monotherapy,1,0,[],"[""cyclosporine""]",[],[],false,fewer_than_two_direct_lexical_components
784,"cyclosporine, corticosteroids, rituximab",2,2,"[""cyclosporine"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
785,"cyclosporine, mycophenolate mofetil, sirolimus",3,3,"[""cyclosporine"",""mycophenolate mofetil"",""sirolimus""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
786,cyklone,3,0,[],"[""Carfilzomib"",""Cyclophosphamide"",""Thalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
787,cyproterone acetate monotherapy,1,0,[],"[""cyproterone""]",[],[],false,fewer_than_two_direct_lexical_components
788,cyta bom,3,0,[],"[""folic acid"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
789,cytabom,3,0,[],"[""Bleomycin"",""mechlorethamine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
790,cytarabine and daunorubicin,0,0,[],[],[],"[""Cytarabine"",""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
791,cytarabine and etoposide (cyve),1,0,[],"[""Etoposide""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
792,cytarabine and etoposide (cyve) and g-csf,2,0,[],"[""Etoposide"",""Filgrastim""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
793,cytarabine and g-csf,1,0,[],"[""Filgrastim""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
794,cytarabine and idarubicin,1,0,[],"[""Idarubicin""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
795,"cytarabine and idarubicin, then etoposide and mitoxantrone, then cytarabine, idarubicin, thioguanine",4,0,[],"[""Etoposide"",""Idarubicin"",""mitoxantrone"",""Thioguanine""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
796,"cytarabine and idarubicin, then etoposide and mitoxantrone, then cytarabine, idarubicin, thioguanine, with atra",5,0,[],"[""Etoposide"",""Idarubicin"",""mitoxantrone"",""Thioguanine"",""Tretinoin""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
797,"cytarabine and idarubicin, then mitoxantrone, then cytarabine and idarubicin, with atra",3,0,[],"[""Idarubicin"",""mitoxantrone"",""Tretinoin""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
798,cytarabine and interferon alfa-2b,1,0,[],"[""interferon gamma-1b""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
799,cytarabine and methotrexate (cym),1,0,[],"[""Methotrexate""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
800,cytarabine and thioguanine,1,0,[],"[""Thioguanine""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
801,cytarabine and vosaroxin,0,0,[],[],[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
802,cytarabine monotherapy,0,0,[],[],[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
803,"cytarabine, daunorubicin, gemtuzumab ozogamicin",1,0,[],"[""gemtuzumab ozogamicin""]",[],"[""Cytarabine"",""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
804,"cytarabine, daunorubicin, l-asparaginase, teniposide, vincristine, prednisone",3,0,[],"[""Asparaginase"",""teniposide"",""Vincristine""]",[],"[""Cytarabine"",""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
805,"cytarabine, daunorubicin, l-asparaginase, vincristine, dexamethasone",2,0,[],"[""Asparaginase"",""Vincristine""]",[],"[""Cytarabine"",""Daunorubicin"",""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
806,"cytarabine, daunorubicin, mercaptopurine, prednisolone",1,0,[],"[""Mercaptopurine""]",[],"[""Cytarabine"",""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
807,"cytarabine, daunorubicin, vincristine",1,0,[],"[""Vincristine""]",[],"[""Cytarabine"",""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
808,"cytarabine, doxorubicin, vincristine, prednisolone",1,0,[],"[""Vincristine""]",[],"[""Cytarabine"",""Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
809,"cytarabine, idarubicin, imatinib",2,0,[],"[""Idarubicin"",""Imatinib""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
810,"cytarabine, idarubicin, rituximab",2,0,[],"[""Idarubicin"",""Rituximab""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
811,"cytarabine, idarubicin, sorafenib",2,0,[],"[""Idarubicin"",""Sorafenib""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
812,"cytarabine, idarubicin, vorinostat",2,0,[],"[""Idarubicin"",""vorinostat""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
813,"cytarabine, ifosfamide, g-csf",2,0,[],"[""Filgrastim"",""Ifosfamide""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
814,"cytarabine, methotrexate, rituximab",2,0,[],"[""Methotrexate"",""Rituximab""]",[],"[""Cytarabine""]",false,explicit_curated_component_missing_from_uotd_links
815,cyvadic,4,0,[],"[""Cyclophosphamide"",""Dacarbazine"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
816,d-ac,2,0,[],"[""Cyclophosphamide"",""Docetaxel""]",[],[],false,fewer_than_two_direct_lexical_components
817,d-ac plus bev,3,0,[],"[""Bevacizumab"",""Cyclophosphamide"",""Docetaxel""]",[],[],false,fewer_than_two_direct_lexical_components
818,d-ec,3,0,[],"[""Cyclophosphamide"",""Docetaxel"",""Epirubicin""]",[],[],false,fewer_than_two_direct_lexical_components
819,d-fec,4,0,[],"[""Cyclophosphamide"",""Docetaxel"",""Epirubicin"",""Fluorouracil""]",[],[],false,fewer_than_two_direct_lexical_components
820,d-fec plus bev,5,0,[],"[""Bevacizumab"",""Cyclophosphamide"",""Docetaxel"",""Epirubicin"",""Fluorouracil""]",[],[],false,fewer_than_two_direct_lexical_components
821,d-pace,3,0,[],"[""Cisplatin"",""Cyclophosphamide"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
822,da 3 plus 10,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
823,"da 3 plus 10, go",1,0,[],"[""gemtuzumab ozogamicin""]",[],[],false,fewer_than_two_direct_lexical_components
824,da 3 plus 8 and go,1,0,[],"[""gemtuzumab ozogamicin""]",[],[],false,fewer_than_two_direct_lexical_components
825,da-epoch,3,0,[],"[""Cyclophosphamide"",""Etoposide"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
826,da-r-epoch,4,0,[],"[""Cyclophosphamide"",""Etoposide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
827,dabigatran monotherapy,1,0,[],"[""dabigatran""]",[],[],false,fewer_than_two_direct_lexical_components
828,dabrafenib and trametinib,2,2,"[""Dabrafenib"",""Trametinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
829,dabrafenib monotherapy,1,0,[],"[""Dabrafenib""]",[],[],false,fewer_than_two_direct_lexical_components
830,"dabrafenib, trametinib, panitumumab",3,3,"[""Dabrafenib"",""Panitumumab"",""Trametinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
831,dac,1,0,[],"[""cladribine""]",[],[],false,fewer_than_two_direct_lexical_components
832,dacarbazine and gemcitabine,2,2,"[""Dacarbazine"",""Gemcitabine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
833,dacarbazine and interferon alfa-2a,2,2,"[""Dacarbazine"",""interferon alfa-2a""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
834,dacarbazine and ipilimumab,2,2,"[""Dacarbazine"",""Ipilimumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
835,dacarbazine and tamoxifen,2,2,"[""Dacarbazine"",""Tamoxifen""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
836,dacarbazine and vindesine,1,0,[],"[""Dacarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
837,dacarbazine monotherapy,1,0,[],"[""Dacarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
838,dacomitinib monotherapy,1,0,[],"[""dacomitinib""]",[],[],false,fewer_than_two_direct_lexical_components
839,dactinomycin and vincristine,2,2,"[""dactinomycin"",""Vincristine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
840,dactinomycin monotherapy,1,0,[],"[""dactinomycin""]",[],[],false,fewer_than_two_direct_lexical_components
841,dalteparin monotherapy,1,0,[],"[""dalteparin""]",[],[],false,fewer_than_two_direct_lexical_components
842,danaparoid monotherapy,1,0,[],"[""danaparoid""]",[],[],false,fewer_than_two_direct_lexical_components
843,danazol monotherapy,1,0,[],"[""danazol""]",[],[],false,fewer_than_two_direct_lexical_components
844,dap,1,0,[],"[""Cisplatin""]",[],[],false,fewer_than_two_direct_lexical_components
845,dap/tmp,2,0,[],"[""dapsone"",""sulfamethoxazole / trimethoprim""]",[],[],false,fewer_than_two_direct_lexical_components
846,dara-cybord,3,0,[],"[""Bortezomib"",""Cyclophosphamide"",""daratumumab / hyaluronidase""]",[],[],false,fewer_than_two_direct_lexical_components
847,dara-kd,2,0,[],"[""Carfilzomib"",""Daratumumab""]",[],[],false,fewer_than_two_direct_lexical_components
848,dara-krd,3,0,[],"[""Carfilzomib"",""Daratumumab"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
849,dara-pd,4,0,[],"[""Daratumumab"",""daratumumab / hyaluronidase"",""Lenalidomide"",""Pomalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
850,dara-rvd,3,0,[],"[""Bortezomib"",""Daratumumab"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
851,dara-rvd (sc daratumumab),3,0,[],"[""Bortezomib"",""daratumumab / hyaluronidase"",""Lenalidomide""]",[],"[""Daratumumab""]",false,explicit_curated_component_missing_from_uotd_links
852,dara-vd,3,0,[],"[""Bortezomib"",""Daratumumab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
853,dara-vmp,4,0,[],"[""Bortezomib"",""Daratumumab"",""daratumumab / hyaluronidase"",""Melphalan""]",[],[],false,fewer_than_two_direct_lexical_components
854,dara-vtd,3,0,[],"[""Bortezomib"",""Daratumumab"",""Thalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
855,daratumumab and hyaluronidase monotherapy,1,0,[],"[""daratumumab / hyaluronidase""]",[],"[""Daratumumab""]",false,explicit_curated_component_missing_from_uotd_links
856,daratumumab monotherapy,1,0,[],"[""Daratumumab""]",[],[],false,fewer_than_two_direct_lexical_components
857,darbepoetin alfa monotherapy,1,0,[],"[""Darbepoetin Alfa""]",[],[],false,fewer_than_two_direct_lexical_components
858,darinaparsin monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
859,dartmouth regimen,4,0,[],"[""Carmustine"",""Cisplatin"",""Dacarbazine"",""Tamoxifen""]",[],[],false,fewer_than_two_direct_lexical_components
860,dasatinib and blinatumomab,2,2,"[""blinatumomab"",""Dasatinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
861,dasatinib and prednisone,1,0,[],"[""Dasatinib""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
862,dasatinib monotherapy,1,0,[],"[""Dasatinib""]",[],[],false,fewer_than_two_direct_lexical_components
863,"dasatinib, vincristine, prednisone",2,0,[],"[""Dasatinib"",""Vincristine""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
864,dat,5,0,[],"[""aminoglutethimide"",""danazol"",""Tamoxifen"",""Thalidomide"",""Thioguanine""]",[],[],false,fewer_than_two_direct_lexical_components
865,date,2,0,[],"[""Etoposide"",""Topotecan""]",[],[],false,fewer_than_two_direct_lexical_components
866,datvp,2,0,[],"[""Thioguanine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
867,daunorubicin and prednisone,0,0,[],[],[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
868,daunorubicin liposomal monotherapy,0,0,[],[],[],"[""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
869,daunorubicin monotherapy,0,0,[],[],[],"[""Daunorubicin""]",false,explicit_curated_component_missing_from_uotd_links
870,"daunorubicin, l-asparaginase, vincristine, dexamethasone",2,0,[],"[""Asparaginase"",""Vincristine""]",[],"[""Daunorubicin"",""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
871,"daunorubicin, l-asparaginase, vincristine, prednisone, imatinib",3,0,[],"[""Asparaginase"",""Imatinib"",""Vincristine""]",[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
872,"daunorubicin, pegaspargase, vincristine, dexamethasone",2,0,[],"[""pegaspargase"",""Vincristine""]",[],"[""Daunorubicin"",""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
873,"daunorubicin, pegaspargase, vincristine, prednisone",2,0,[],"[""pegaspargase"",""Vincristine""]",[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
